time (s),recovered_signal (V),recovered_signal_normalized
4.03736686706543,0.00407956909674557,0.09512319245549772
4.037925958633423,0.004103670308867462,0.0956862142424985
4.038486242294312,0.004127676183277485,0.09624700887143627
4.039048671722412,0.004151578131347929,0.09680537570574155
4.0396106243133545,0.004175367404307674,0.09736111036777868
4.04017186164856,0.004199035100735557,0.09791400491389632
4.04073429107666,0.004222572174419574,0.09846384801802413
4.041297197341919,0.0042459694425671796,0.09901042516347132
4.041860818862915,0.004269217594352228,0.09955351884258937
4.042423248291016,0.004292307199783909,0.10009290876395682
4.042985916137695,0.0043152287188834544,0.10062837206675379
4.043547868728638,0.004337972511154733,0.10115968354200187
4.04410982131958,0.0043605288453346614,0.10168661586034093
4.0446717739105225,0.0043828879094098385,0.10220893980602481
4.045233726501465,0.004405039820886113,0.10272642451682598
4.045794725418091,0.004426974637297644,0.10323883772953472
4.046356678009033,0.004448682366942444,0.10374594603074931
4.0469183921813965,0.004470152979831701,0.10424751511265996
4.047479867935181,0.004491376418839967,0.10474331003352545
4.048041582107544,0.004512342611043733,0.10523309548255037
4.048603296279907,0.0045330414792361185,0.10571663604887668
4.0491673946380615,0.004553462953605192,0.1061936964943977
4.049727916717529,0.004573596983563763,0.1066640420301106
4.050290107727051,0.004593433549718689,0.10712743859572818
4.05085301399231,0.0046129626759673975,0.10758365314226229
4.051416158676148,0.004632174441709627,0.10803245391729904
4.051977872848511,0.004651058994162476,0.1084736107526872
4.052541017532349,0.004669606560766447,0.10890689535435244
4.0531041622161865,0.0046878074616704185,0.1093320815939553
4.053665399551392,0.004705652122283427,0.10974894580210988
4.054227352142334,0.004723131085880702,0.11015726706287006
4.054789304733276,0.004740235026251529,0.11055682750919262
4.055351972579956,0.0047569547603764015,0.11094741261908476
4.0559141635894775,0.004773281261120397,0.11132881151213064
4.05647611618042,0.0047892056699297535,0.1117008172460925
4.057037830352783,0.004804719309518448,0.11206322711327833
4.057614088058472,0.004819813696530957,0.11241584293635325
4.058176755905151,0.004834480554167376,0.11275847136327133
4.058739185333252,0.004848711824756793,0.11309092416099872
4.059301376342773,0.0048624996822641655,0.11341301850768354
4.059863805770874,0.004875836544715872,0.1137245772829255
4.060425996780396,0.004888715086528764,0.11402542935579169
4.060988426208496,0.004901128250726874,0.11431540987020762
4.061550378799439,0.0049130692610297975,0.1145943605273507
4.062133550643921,0.004924531633796399,0.11486212986466378
4.0626983642578125,0.004935509189806797,0.11511857353109088
4.063259840011597,0.004945996065865409,0.11536355455813274
4.063823223114014,0.004955986726207495,0.11559694362631201
4.064384460449219,0.004965475973690903,0.11581861932662037
4.064947128295898,0.0049744589607545854,0.11602846841651761
4.065510749816895,0.004982931200125105,0.11622638607004324
4.066071510314941,0.004990888575251648,0.116412276121586
4.066634178161621,0.004998327350449989,0.11658605130285427
4.067196369171143,0.005005244180735499,0.11674763347258223
4.067758083343506,0.005011636121324684,0.11689695383849265
4.068320035934448,0.0050175006367847155,0.11703395317103665
4.068881750106812,0.00502283560981015,0.11715858200842416
4.069445610046387,0.0050276393496055055,0.11727080085244698
4.070007085800171,0.00503191059985245,0.11737058035459816
4.07056999206543,0.00503564854624018,0.11745790149198698
4.071133136749268,0.00503885282353718,0.11753275573254048
4.071695327758789,0.00504152352218277,0.11759514518898673
4.072257995605469,0.005043661194376785,0.11764508276111418
4.072819709777832,0.005045266859645528,0.11768259226579637
4.073383092880249,0.0050463420098624924,0.11770770855427963
4.073944807052612,0.005046888613702479,0.11772047761623446
4.074507474899292,0.005046909120507681,0.11772095667007008
4.0750696659088135,0.005046406463544899,0.11770921423902544
4.075632095336914,0.0050453840626333265,0.117685330212556
4.076194047927856,0.00504384582612255,0.11764939589254142
4.076756477355957,0.00504179615220119,0.1176015140238563
4.077319383621216,0.005039239929517109,0.11754179880885864
4.077880382537842,0.005036182537090559,0.11747037590536095
4.078442335128784,0.005032629843502676,0.11738738240767296
4.079004764556885,0.005028588205342449,0.11729296681032156
4.079567193984985,0.005024064464896009,0.11718728895407096
4.0801286697387695,0.00501906594706337,0.1170705199538956
4.08069109916687,0.005013600455488731,0.1169428421085811
4.081254482269287,0.005007676267891446,0.11680444879165239
4.081815242767334,0.005001302130586319,0.11665554432336378
4.082376718521118,0.0049944872521831205,0.11649634382351522
4.0829386711120605,0.004987241296456505,0.11632707304488821
4.083499670028687,0.00497957437437933,0.11614796818713852
4.084061622619629,0.004971497035313881,0.11595927569101674
4.084623098373413,0.004963020257357083,0.11576125201282546
4.085186719894409,0.004954155436837837,0.11555416337906942
4.085747718811035,0.004944914376966422,0.11533828552129734
4.086309909820557,0.004935309275637713,0.11511390339117611
4.086872339248657,0.00492535271239231,0.11488131085589358
4.087433815002441,0.004915057634541692,0.11464081037403184
4.087995767593384,0.004904437342465572,0.11439271265210292
4.088557243347168,0.004893505474092231,0.11413733628199808
4.089120149612427,0.004882275988574793,0.1138750073596538
4.089680910110474,0.004870763149178728,0.11360605908529137
4.090243339538574,0.004858981505398648,0.11333083134565243
4.0908050537109375,0.004846945874324819,0.113049670278707
4.09136700630188,0.004834671321282306,0.11276292782137
4.091928720474243,0.004822173139768613,0.11247096124082995
4.092490196228027,0.0048094668307181315,0.11217413265015139
4.093051433563232,0.004796568081124361,0.11187280850887454
4.093628883361816,0.004783492742053859,0.11156735910940521
4.09419059753418,0.004770256806088412,0.1112581580500475
4.094752311706543,0.00475687638423461,0.11094558169559482
4.095314025878906,0.004743367682343024,0.11063000862646473
4.09587550163269,0.004729746977081677,0.11031181907742173
4.09643816947937,0.004716030591511181,0.10999139436699491
4.097000360488892,0.004702234870311859,0.1096691163187655
4.097562551498413,0.0046883761547155105,0.10934536667575465
4.098124265670776,0.004674470757197102,0.10902052650920306
4.098686218261719,0.004660534935984353,0.10869497562309646
4.099248170852661,0.004646584869445389,0.10836909195584253
4.099810361862183,0.0046326366304169486,0.10804325098055925
4.100371599197388,0.004618706160538094,0.1077178251054918
4.100933790206909,0.004604809244656196,0.10739318307611774
4.101497888565064,0.004590961485373925,0.10706968938054635
4.10205864906311,0.004577178277808054,0.10674770365986593
4.102620363235474,0.004563474784632172,0.10642758012512347
4.103182077407837,0.004549865911476958,0.10610966698265727
4.103744029998779,0.004536366282763082,0.10579430586953592
4.104305267333984,0.004522990218042555,0.10548183130087518
4.104867696762085,0.004509751708925204,0.10517257013082365
4.105432510375977,0.004496664396667693,0.10486684102902596
4.106004476547241,0.00448374155050245,0.10456495397437109
4.106567144393921,0.004470996046783946,0.1042672097678339
4.107129812240601,0.0044584403490296005,0.1039738995662166
4.107691287994385,0.0044460864889316245,0.10368530443857146
4.108254194259644,0.004433946048415172,0.10340169494706623
4.108816146850586,0.0044220301428169965,0.10312333075402537
4.109377861022949,0.004410349405256656,0.10285046025683008
4.109947681427002,0.004398913972270282,0.10258332025231272
4.110510110855103,0.0043877334707744416,0.10232213563222323
4.111072063446045,0.004376817006424227,0.10206711911126555
4.111633062362671,0.004366173153426232,0.10181847098912146
4.112195491790772,0.004355809945863255,0.10157637894778936
4.112756967544556,0.004345734870582582,0.10134101788544927
4.1133201122283936,0.0043359548616947186,0.10111254978794945
4.113880395889282,0.00432647629672398,0.10089112363888118
4.11444878578186,0.004317304994445612,0.10067687536905244
4.115011215209961,0.004308446214437428,0.1004699278460138
4.11557412147522,0.004299904658366587,0.1002703909041185
4.116135597229004,0.004291684473023518,0.10007836141539714
4.116697549819946,0.004283789255106339,0.09989392340132511
4.117269277572632,0.004276222057749702,0.0997171481853412
4.117830038070679,0.004268985398781494,0.09954809458573013
4.118391990661621,0.004262081270680732,0.09938680914824617
4.118953704833984,0.004255511152199954,0.09923332641762059
4.119515419006348,0.004249276021604907,0.0990876692468504
4.120076894760132,0.004243376371475026,0.09894984914294835
4.120638608932495,0.004237812224999725,0.09881986664763591
4.121201515197754,0.0042325831536971165,0.09869771175126557
4.121762037277222,0.004227688296474746,0.09858336433809338
4.122330665588379,0.004223126379945626,0.09847679466087618
4.122892618179321,0.004218895739906651,0.09837796384262297
4.123461723327637,0.004214994343881563,0.09828682440321496
4.124030113220215,0.00421141981462633,0.09820332080850822
4.124592542648315,0.004208169454490651,0.09812739003943607
4.125155925750732,0.004205240270526275,0.0980589621785577
4.125716686248779,0.004202629000230424,0.09799796101144309
4.126278638839722,0.00420033213781025,0.09794430464022987
4.126840353012085,0.0041983459608530395,0.09789790610665848
4.12740159034729,0.00419666655728609,0.09785867402187463
4.127963066101074,0.004195289852509573,0.09782651320027252
4.128524541854858,0.004194211636585993,0.09780132529466028
4.129088163375855,0.004193427591370621,0.0977830094300467
4.12964940071106,0.004192933317468112,0.09777146283336718
4.13021183013916,0.004192724360902252,0.09776658145650859
4.130773305892944,0.004192796239387874,0.09776826059004
4.131342887878418,0.004193144468096108,0.09777639546510784
4.13190507888794,0.0041937645848071315,0.0977908818410222
4.132474660873413,0.004194652174347791,0.0978116165761375
4.133036375045776,0.004195802892214779,0.09783849817970701
4.134633779525757,0.004197212487288064,0.097871427342485
4.135225534439087,0.004198876823543502,0.0979103074439491
4.135787963867188,0.0042007919006778,0.09795504503411442
4.136349201202393,0.004202953873563919,0.09800555028802586
4.136909246444702,0.004205359070460051,0.09806173743113303
4.137473106384277,0.004208004009900316,0.09812352513386913
4.138038635253906,0.004210885416200995,0.09819083687388779
4.138601779937744,0.004214000233521745,0.09826360126454335
4.139163494110107,0.004217345638426944,0.09834175234833284
4.139725208282471,0.004220919050898464,0.09842522985416245
4.140287399291992,0.0042247181437573235,0.09851397941744412
4.14085054397583,0.004228740850457772,0.098607952762171
4.141414403915405,0.00423298537122395,0.09870710784427432
4.141974449157715,0.004237450177505654,0.09881140895571318
4.142536878585815,0.0042421340147361574,0.09892082678889941
4.143099069595337,0.004247035903381846,0.09903533846121763
4.1436614990234375,0.0042521551382798985,0.0991549274995532
4.14422345161438,0.004257491286266845,0.09927958378489338
4.144785165786743,0.004263044182107594,0.0994093034572267
4.145346879959106,0.004268813922741061,0.0995440887811165
4.145907878875732,0.004274800859864961,0.0996839479724763
4.146468877792358,0.004281005590889066,0.09982889498723153
4.147030591964722,0.004287428948292475,0.09997894927269742
4.1475913524627686,0.004294071987426699,0.1001341354826503
4.148152589797974,0.004300935972812785,0.10029448315721853
4.148715019226074,0.004308022362986559,0.10046002636885637
4.149277448654175,0.004315332793951967,0.100630803335802
4.14983868598938,0.0043228690613083915,0.10080685600455866
4.150400161743164,0.004330633101123151,0.10098822960306247
4.150963306427002,0.004338626969625722,0.1011749721663246
4.151524782180786,0.00434685282180547,0.10136713403645889
4.152087211608887,0.004355312888999295,0.10156476733911289
4.152649402618408,0.004364009455560141,0.10176792543842736
4.153212070465088,0.004372944834701809,0.10197666237275364
4.153772830963135,0.0043821213436191645,0.10219103227344362
4.154335021972656,0.004391541277986517,0.10241108876911337
4.15489649772644,0.004401206885940379,0.10263688437786157
